seller_id,n_active,density,cv,zero_ratio,trend_slope,trend_r2,seasonality,spike_ratio,log_avg_rev,mean_rev,cluster,seller_type,silhouette,pc1,pc2,dist_to_center
05ff92fedb5be47920fea08e501238b9,23,0.8260869565217391,0.9149014766589557,0.17391304347826086,0.3656184841998214,0.013283258824054478,0.4176273328063719,4.336356950179746,6.829040457393447,923.3034782608697,0,안정형 (Stable),0.4246129106949805,-0.6056996469745439,0.08189867608439118,0.9000987745885987
06579cb253ecd5a3a12a9e6eb6bf8f47,13,1.0,0.5788665931884053,0.0,-0.892055256920765,0.19672876751058965,0.0,2.5633802816099096,5.86894917775689,352.8769230769231,0,안정형 (Stable),0.21855220360472283,-1.5726397040894136,0.22982495030526545,1.8337975521235133
066a6914e1ebf3ea95a216c73a986b91,23,0.8260869565217391,1.1804047860305722,0.17391304347826086,-0.9271251077459906,0.05131115209398991,0.17201779454458938,7.0909272738982745,5.967191900667307,389.4078260869565,0,안정형 (Stable),0.34346144871310275,0.051207790199103556,1.423353373860068,1.8615824712628632
06e5eefc71ec47ae763c5c6f8db7064f,17,0.9411764705882353,0.8201333186725823,0.058823529411764705,2.310264267948436,0.6589732863279922,0.5404904183670385,2.834968431251094,7.150270915095416,1273.4511764705883,2,성장형 (Growth),0.33903488671113374,-1.801212962358986,0.12623387973447509,2.384824851110265
07017df32dc5f2f1d2801e579548d620,17,0.17647058823529413,2.4513413786208047,0.8235294117647058,-3.4664321152299964,0.16606236009589462,0.38022663749228197,1.8686690646809831,4.037348764917152,55.67588235294118,1,불안정형 (Volatile),0.35711472172264813,4.854720243264648,-0.07562838129554704,3.718418285220599
070d165398b553f3b4b851c216b8a358,13,0.9230769230769231,0.8083529336111397,0.07692307692307693,1.7221210267202895,0.3759816352042004,0.0,2.912727746970791,5.550622329728256,256.3976923076923,2,성장형 (Growth),0.21143477020624846,-0.9659489455067345,0.1544774837897938,1.4916716810887505
0725b8c0f3f906e58f70cbe76b7c748c,20,0.35,2.282312541673097,0.65,0.4554800895745468,0.0033107029783637793,0.2588851272401348,6.545780590256976,4.692044886971314,108.076,1,불안정형 (Volatile),0.36932301984106913,3.877922484134505,0.8249443491308794,2.2359606517941972
07bf9669d84d1f11be443a9dd938f698,16,0.625,1.3429468375876457,0.375,0.5290937996343689,0.012884473351916708,0.6295412064573488,4.190476190143613,4.718498871295094,111.0,1,불안정형 (Volatile),0.0978434651418609,1.4690689841435278,-0.399188595914284,1.5537250505800633
080102cd0a76b09e0dcf55fcacc60e05,14,0.9285714285714286,0.770808589226049,0.07142857142857142,2.345935315016154,0.7679558786329667,1.0,3.154948102731966,5.996212187776885,400.9035714285714,2,성장형 (Growth),0.28121193139895784,-1.512150969916453,-0.21006306072617453,3.4870220023429743
080199a181c46c657dc5aa235411be3b,12,1.0,0.6637514004806955,0.0,-0.8071127890258312,0.12236292680020296,0.0,2.254322970146236,7.098113896350294,1208.6833333333334,0,안정형 (Stable),0.2881415144358322,-1.8595379751720287,0.21261538490451615,1.7163440563515846
08d0949a9a17c027262db1f3c450c26c,13,0.5384615384615384,1.25128902582919,0.46153846153846156,0.651257916699224,0.022440477350853638,0.0,2.2750533044189654,3.257504646912163,24.984615384615385,1,불안정형 (Volatile),0.28199902819952016,2.272464254799895,-0.7571552855866127,1.797508362309727
09f952a5f58d2285b0372551ae8f9b01,12,1.0,0.5344781878095621,0.0,1.1360199754450633,0.3738559205724853,0.0,2.0899548514963278,6.893783121415254,985.125,2,성장형 (Growth),0.20322442343814387,-2.085891863415999,0.07933971226613727,1.5203885402123956
0ac4201fda2c68ebc0e47cb9423cf3c9,13,0.6153846153846154,1.96974520445835,0.38461538461538464,1.462917526994754,0.04569418269298055,0.0,15.319996663279154,4.8674634420173835,128.99076923076925,3,쇠퇴형 (Decline),0.26940486307136885,2.5043096684860737,3.762352327066384,2.1400807173643215
0adac9fbd9a2b63cccaac4f8756c1ca8,20,0.95,1.0739207873204972,0.05,0.4121400328041381,0.012242687476057425,0.19966779897533224,10.297540011550161,6.657856990359107,777.88,0,안정형 (Stable),0.25703451567675384,-0.7629125369376921,2.2794769180733154,2.684818139751819
0afccdb8a34ee5c79f7c06faf2b4d56e,13,0.7692307692307693,0.9816046915151262,0.23076923076923078,-2.140037593750309,0.39374122259090827,0.0,3.2647058819973096,4.523960130562548,91.20000000000003,2,성장형 (Growth),0.0110801049729522,0.29740786885279846,0.6833888660146498,3.028805999300329
0b18d63d0cd1d723567903fd34a07df2,15,0.4,1.748834224266368,0.6,-0.8390731063744873,0.019097941983652212,0.5,2.4211516039557277,4.726289871055602,111.876,1,불안정형 (Volatile),0.40727878251493005,2.9155141071526023,-0.6436253363013354,1.0683623954714083
0bae85eb84b9fb3bd773911e89288d54,16,1.0,0.43775534047336645,0.0,-0.8198317138979095,0.29114242269919105,0.009191096372026307,1.8013779232342388,6.143321526987005,464.59749999999997,2,성장형 (Growth),-0.05082418980125817,-1.8917385006739045,0.048910017124030425,2.1218019065081712
0bb738e4d789e63e2267697c42d35a2d,17,0.7058823529411765,1.257529429174437,0.29411764705882354,2.036841896112923,0.217867135392387,0.08464859249716661,4.096304590959589,4.918434002178292,135.7882352941176,2,성장형 (Growth),-0.0011057160664771303,0.8606232702767743,0.1257213498289311,2.5070231469949427
0be8ff43f22e456b4e0371b2245e4d01,16,1.0,0.8749287792578765,0.0,0.8996438208183868,0.08776366833734449,0.5253341016002805,4.737346101138609,6.564560496600097,708.5,0,안정형 (Stable),0.33431603355802797,-1.4263914350578855,0.26729253937515746,1.1446877367798995
0bf0150d5b9d60d9cd2906003332f085,18,0.7777777777777778,0.9805350458279501,0.2222222222222222,-0.10020653059275272,0.0008676450168017247,0.5817837850379276,3.150490730557511,5.7739647619644145,320.8111111111111,0,안정형 (Stable),0.41087969264532803,-0.0017277673729832643,-0.49808481201576355,1.1297835782687469
0c7533c71df861ec58ad7ff999ed0e8d,13,0.9230769230769231,0.6064502591513489,0.07692307692307693,-0.5319878996762687,0.06374622443537112,0.0,2.11903700391801,5.442184583116611,229.94615384615386,0,안정형 (Stable),0.37769079912371917,-0.974190426576737,-0.24273943908645873,1.4970979745470694
0c8380b62e38e8a1e6adbeba7eb9688c,23,0.782608695652174,1.067142009871291,0.21739130434782608,-1.3445888823884427,0.1320479315058922,0.5322765529957985,4.1167667003801265,6.620188562195476,749.0865217391304,0,안정형 (Stable),0.3107373688577187,-0.2547063967611438,0.3351782244321849,1.507801570702748
0cbcee27c791afa0cdcb08587a2013a8,17,0.8823529411764706,0.7418379443894609,0.11764705882352941,0.7637762201761902,0.0880293667283978,0.24786679043868048,2.819444444346547,5.698109551265828,297.30294117647054,0,안정형 (Stable),0.367668045995876,-0.7489567034045491,-0.35708893072227094,0.8984396787641868
0d85bbda9889ce1f7e63778d24f346eb,13,0.9230769230769231,0.7211566391235991,0.07692307692307693,0.4358260310529243,0.03025578681502652,0.0,2.4710856106757944,5.923473920458587,372.7076923076923,0,안정형 (Stable),0.3962708065359943,-0.9872855779467146,-0.210964327854504,1.3015474374190321
0db783cfcd3b73998abc6e10e59a102f,19,0.8947368421052632,0.7417036920203467,0.10526315789473684,0.2351749032346249,0.008354781937637258,0.37962735882461274,2.424242424192788,6.171195030670834,477.75789473684216,0,안정형 (Stable),0.4714831011673567,-0.9429089676352913,-0.5403011776423322,0.5872038533833622
0df3984f9dfb3d49ac6366acbd3bbb85,16,1.0,0.9365317691844183,0.0,0.3871959098706346,0.014188466618449441,0.39432406246519847,5.359527988052846,6.428457593487939,618.2181250000001,0,안정형 (Stable),0.4212422842820107,-1.2386741417004972,0.5756894656321685,1.0884999344609532
0ea22c1cfbdc755f86b9b54b39c16043,23,0.8695652173913043,0.7140688163945587,0.13043478260869565,-0.45692801924284887,0.034057475230210583,0.4750121489208036,2.8541079557152806,6.1345385787950155,460.52608695652174,0,안정형 (Stable),0.46776338847386156,-0.850666649415298,-0.4009295923071704,0.5611265383756615
0eaa7e33d73809f1f925f7d07c506cbd,17,0.6470588235294118,1.0381704353733245,0.35294117647058826,-1.680009664764432,0.21747014555702102,0.16891361266643048,2.53488372073373,4.524980408676816,91.29411764705883,1,불안정형 (Volatile),0.020095364832852455,0.9958828100359883,-0.07778267197799786,2.272720729144185
0ebd97a106433a45a4aebe57c1799778,15,0.9333333333333333,0.5296788042566218,0.06666666666666667,-0.48779222694948415,0.07036048367012084,0.32928499041833037,1.8102502978874735,5.318708056195771,203.12,0,안정형 (Stable),0.4013621151318769,-1.110483518987617,-0.6607387818906586,1.1874788283857927
0ff83046c3fa22efee8ecf291888b191,13,0.5384615384615384,1.0204520144021807,0.46153846153846156,-0.16883116880262405,0.002267573696145123,0.0,0.9999999999284692,4.096777497668931,59.146153846153844,1,불안정형 (Volatile),0.19575012417729354,1.7268164401233295,-1.075333069587803,1.913316135375289
10076e5788b8ee532724bcd460baf762,15,0.7333333333333333,0.9501652738269935,0.26666666666666666,0.3980489916426185,0.01455992045642922,0.9819263389169398,2.451944444103897,4.021152409893593,54.765333333333345,0,안정형 (Stable),0.1291634918451065,0.6873264780736875,-1.372588202642469,2.658792346741233
1025f0e2d44d7041d6cf58b6550e0bfa,14,1.0,0.5792342967233973,0.0,1.6135706967883359,0.6433758471088836,0.9999999999999998,1.6421469063910827,9.197563089056702,9872.039999999999,2,성장형 (Growth),0.24785415103828629,-3.0879902531929697,-0.37998347387436326,3.507078605478048
1127b7f2594683f2510f1c2c834a486b,19,1.0,0.8013441569897053,0.0,0.17749798841021466,0.004077207126921084,0.18651544086611202,4.044869247116887,5.863735835192861,351.03684210526313,0,안정형 (Stable),0.4503607407300276,-1.2029726737682298,0.23920029168063617,1.0461414773863131
11305281b50fff20ae8bb473f8e11876,23,0.6521739130434783,1.0699984653695345,0.34782608695652173,0.17440549210769735,0.002209790024428402,0.3484336359591218,2.4995124877497057,5.651985621009686,283.85652173913047,0,안정형 (Stable),0.15376164784152851,0.7298371633994967,-0.6443775640265295,1.8079394049696922
113e3a788b935f48aad63e1c41dac1bd,14,0.7857142857142857,0.7889527085947913,0.21428571428571427,0.7968582593288321,0.08457801879197026,0.9999999999999999,1.7723773409430799,4.11944359627712,60.525,0,안정형 (Stable),0.21898507798459102,0.17315935004062702,-1.5868873586218466,2.5917919647383076
11bfa66332777660bd0640ee84d47006,12,1.0,0.732889593423048,0.0,-0.6734751644794981,0.06988087902799757,0.0,2.3429650200535783,5.793488597185116,327.1558333333333,0,안정형 (Stable),0.3776914798649344,-1.3190490181102683,0.0486630370083183,1.4855864465533446
128639473a139ac0f3e5f5ade55873a5,16,1.0,0.6638615117594523,0.0,0.12719256946874408,0.003047105348263854,0.33852029611935414,3.0799151070333024,6.60426982159318,737.240625,0,안정형 (Stable),0.4545191113919056,-1.6385663038562739,-0.1705488430727177,0.9165055225986564
12b9676b00f60f3b700e83af21824c0e,18,1.0,0.6159690695008646,0.0,-0.4548717240804281,0.04530397803549369,0.2905458414124861,2.848261758667908,7.29052023268061,1465.3333333333333,0,안정형 (Stable),0.39562296685300224,-1.942431793305757,-0.008960885077640451,1.2485523613436758
1336efc61c316ddf92c899eb817f7cae,20,0.95,0.6851324296353752,0.05,0.44803687028391803,0.03554758642330123,0.04667119117161537,2.751085972726195,5.4925077921616285,241.86549999999997,0,안정형 (Stable),0.3974720031463238,-1.0081930725309844,-0.19746444948872172,1.3146717804614327
1354d51653f645349064725ed204e85e,15,0.8,0.8013403227268052,0.2,0.4701393005042296,0.02855639460615799,0.6631526444072333,2.4242424240955005,5.085536602269373,160.66666666666666,0,안정형 (Stable),0.3853373830042374,-0.11363762875028109,-0.9893836646708318,1.4212436244604785
13d058e4eeac2ce8217660b2f8a05812,15,0.6,1.1382243511328103,0.4,-0.8314982527286525,0.04427424773043877,0.6448979544880026,1.8750729227044949,5.522734772831047,249.31866666666667,1,불안정형 (Volatile),-0.001605012229998147,1.01866785835145,-0.9185808650826199,1.8492866630769367
1430239a858e7682bbc43b20758af153,13,0.6153846153846154,1.2367341034021002,0.38461538461538464,-0.45576879301504314,0.011250655535908129,0.0,3.3580444438474584,3.907381480969378,48.76846153846153,1,불안정형 (Volatile),0.16684068813479705,1.7199430987092548,-0.12047109896825066,1.7568746413101222
1464afc72f696af775557a821c2e253f,17,0.8235294117647058,0.8137310617587608,0.17647058823529413,0.42258218791990226,0.022396181852410112,0.34498086639868897,3.027531860486909,4.148126913199325,62.31529411764706,0,안정형 (Stable),0.32665954029893396,0.15680422989814113,-0.6032390412836646,1.7558853840849793
14d7985702e72162bbf13b6beb74ab2b,18,0.8333333333333334,0.9256667975052436,0.16666666666666666,0.723010176780396,0.05068222980988918,0.146543731182419,2.779342722874209,5.379641304377622,215.94444444444446,0,안정형 (Stable),0.3738512459598014,-0.18697006205065952,-0.3134725006094123,1.2415460251673345
1554a68530182680ad5c8b042c3ab563,23,0.9130434782608695,0.5606366795239217,0.08695652173913043,0.881415711161259,0.20558695944241528,0.22118602776043583,2.03558964463657,7.139647923378833,1259.984347826087,2,성장형 (Growth),-0.08099667498592111,-1.6548375363662913,-0.3510835792674346,1.4694389699323065
16090f2ca825584b5a147ab24aa30c86,20,1.0,0.7291799376498501,0.0,1.8375412211303312,0.5278814690009986,0.22033952826009998,3.0667381217627527,7.154582543875321,1278.958,2,성장형 (Growth),0.32774505603794674,-2.0559133291722453,0.40153845442943215,1.649847200790178
165fc07beebdcb6190fba8a06db2a449,13,0.8461538461538461,1.0063879481359301,0.15384615384615385,-2.6015659092164287,0.5535796827272095,0.0,4.761514841290154,7.2046867512391435,1344.723076923077,2,성장형 (Growth),0.1519129008204923,-0.9812275312244769,1.800180825908892,3.155341485139477
1660ad786c27fd935378b6192a90b417,12,0.4166666666666667,1.3851270043714063,0.5833333333333334,0.4329428532919276,0.008084892629520569,0.0,2.192307692223373,4.881538498539599,130.83333333333334,1,불안정형 (Volatile),0.34578381353518883,2.4534307192866707,-0.6539753237631287,1.3898765530189774
17306570e772e7718c92a562d33f5f1d,15,0.8,0.9879521318527352,0.2,-0.07192150297494188,0.0004396731629420429,0.14399323731863498,3.627145238724583,6.3578422665081,576.0,0,안정형 (Stable),0.43052750228418146,-0.23219962870516497,0.11041174704052718,1.1309115368707061
1771297ac436903d1dd6b0e9279aa505,20,0.65,1.8179901164611232,0.35,-3.0653097286241664,0.2363182977994764,0.2713200992520085,13.445606101519411,4.977171577591249,144.0635,3,쇠퇴형 (Decline),0.24863960254248071,1.9613567679519284,3.85989414092886,2.193576039325464
1782ce2db72c3dda627d5e7c898104e1,16,0.4375,1.4575869790982432,0.5625,0.7608794860088,0.02261943536158661,0.609981440441918,3.004237288008295,4.841624751361973,125.675,1,불안정형 (Volatile),0.34534043879340093,2.393908435660812,-0.9042520377866675,1.0710799025110136
17908cf9b444ee34047cadd5c0f4a516,12,0.5833333333333334,1.0611369051788346,0.4166666666666667,-0.6378100457225543,0.02989731392786967,0.0,2.1887550199924193,5.11898633367659,166.16583333333332,1,불안정형 (Volatile),0.0681729406521316,1.2378120843020979,-0.4228837242983981,1.8665679753664048
17a053fcb14bd219540cbde0df490be0,14,1.0,0.4566019929197178,0.0,0.912608752106949,0.3312004722739224,0.9999999999999999,2.0133165675177596,7.966716514294855,2882.3742857142856,2,성장형 (Growth),0.09466424669069112,-2.6085827304134046,-0.7427198499631259,2.392490088344284
17ca9b9e9b9ef8fdb529001b49ebb50f,14,1.0,0.7045712999498276,0.0,1.1528033965730065,0.2219514013952455,1.0,3.41053513290924,6.537091103699437,689.2757142857143,2,성장형 (Growth),-0.08885687407409353,-1.7664213604648675,-0.5122160408142845,2.206339097035242
17e34d8224d27a541263c4c64b11a56b,19,1.0,0.8521711428335398,0.0,0.12754562736713382,0.0018616222217144427,0.08517943366497611,3.7575707457297955,7.960769566261466,2865.2778947368424,0,안정형 (Stable),0.3416104453406346,-1.8454153160402251,0.5015060223021633,1.8137770997601588
17f51e7198701186712e53a39c564617,19,1.0,0.529207522354689,0.0,-0.8225063690034582,0.2007430758918764,0.5080371776298271,2.3177966101596703,7.835308664187489,2527.315789473684,0,안정형 (Stable),0.16215779265649993,-2.3446090104717108,-0.09661763532333495,1.9646521428836239
1835b56ce799e6a4dc4eddc053f04066,12,1.0,0.37841211867289687,0.0,0.21819516123021804,0.027513919189838365,0.0,2.0392222134292632,7.919880901460673,2750.443333333333,0,안정형 (Stable),0.2824767095538781,-2.385991865282082,-0.19008770298132205,2.167894756015762
1838dd9b8977065acf51d95e0053ea7a,14,0.9285714285714286,0.7539526402773891,0.07142857142857142,0.3876374924641532,0.021915970756002396,0.0,2.258519960941649,5.285557736162729,196.46428571428572,0,안정형 (Stable),0.38879127195246443,-0.7676639988641049,-0.3245412042080156,1.4896388001820007
184a67a8f9f63234d3a92340bbdb727f,14,0.42857142857142855,1.3183130694274539,0.5714285714285714,-0.2990670783521915,0.004266751942105827,1.0,1.6334428619609485,2.9227390644363904,17.592142857142857,1,불안정형 (Volatile),0.3088103628355805,2.860924857754404,-1.8104458839383564,2.3708333732075526
18a349e75d307f4b4cc646a691ed4216,13,0.9230769230769231,0.9878287542946728,0.07692307692307693,1.6655599158327672,0.23550412819337593,0.0,5.319161269051158,6.349436150020998,571.17,2,성장형 (Growth),0.00969721347027033,-0.8884056968853814,0.9070915446500151,1.771693086585597
1900267e848ceeba8fa32d80c1a5f5a8,16,1.0,0.38500224751852835,0.0,0.6576974975337043,0.242239420202066,0.5143440513010508,1.8110052712925144,7.340169395193994,1539.973125,2,성장형 (Growth),-0.03032993519236031,-2.3756042371321824,-0.5651458952600731,1.7345272788016544
1a3df491d1c4f1589fc2b934ada68bf2,17,1.0,0.7400448747888283,0.0,-1.171386345018817,0.20806431580567192,0.8377511113254712,3.867930523153273,7.187586022017479,1321.9058823529413,0,안정형 (Stable),0.18862660103621745,-1.8993851190752589,0.1970611954368164,2.047887887729277
1b4c3a6f53068f0b6944d2d005c9fc89,18,1.0,1.1347425447604982,0.0,-1.0908158330963478,0.07676874766222826,0.064258750822959,7.516754494735524,6.687281771038604,801.1388888888889,0,안정형 (Stable),0.2969877968448814,-1.0488261857823604,1.9534057733884596,2.165986105415809
1b7e5006cb25dd23ce8686691013b121,12,0.5833333333333334,1.5476134651800308,0.4166666666666667,-0.8769684921504073,0.026572675279543788,0.0,6.161396647700481,5.396932684421643,219.72833333333335,1,불안정형 (Volatile),0.14134104384420312,1.7776785702207911,1.1098900268174832,1.981883044353806
1b938a7ec6ac5061a66a3766e0e75f90,12,0.8333333333333334,0.9819262416016826,0.16666666666666666,0.2297419664051176,0.004530177660906374,0.0,3.627884768307245,5.776568144381849,321.65,0,안정형 (Stable),0.4061716078018013,-0.19022173302575626,0.16333069589842736,1.3841171538879125
1bb2bdb95f4841f1bba2c0d2cd83d3c9,20,0.75,1.0286754532058586,0.25,2.1413649579194063,0.36021043349722387,0.5019985317436259,2.435298013164394,5.506501582867719,245.28799999999995,2,성장형 (Growth),0.20095572588776933,0.0372280896135453,-0.5871901748502758,1.6102281353140735
1c5e4e49b9079480255b49d50aac1aa9,18,0.6111111111111112,1.0617715187093748,0.3888888888888889,-0.6584730126750182,0.03195141407548925,0.22752991601759653,2.0849309815701096,6.338899292711976,565.1727777777777,0,안정형 (Stable),0.1260267662605624,0.6717752494731201,-0.47778481836400605,2.087176953531472
1c68394e931a64f90ea236c5ea590300,14,0.8571428571428571,1.053339733290718,0.14285714285714285,-0.19342276134926636,0.002795603135424406,0.9999999999999999,4.297763698020149,7.481424908648201,1773.7678571428569,0,안정형 (Stable),0.3289515402990502,-0.8807275930900534,-0.17411316102127627,2.090970846214115
1caf283236cd69af44cbc09a0a1e7d32,16,0.875,0.7563834509167677,0.125,0.23630340013316428,0.00810167605431073,0.1816385923684749,2.919618399372888,4.066459358732565,57.35,0,안정형 (Stable),0.36391632218674264,-0.09609777254124238,-0.4663478209713281,1.8641943156297456
1ce3ae5a399804d1a87e706f8a813c3e,13,1.0,0.5401287747140376,0.0,-0.4126581572724196,0.04835346168677511,0.0,1.9635627529370667,5.2890437297627075,197.15384615384616,0,안정형 (Stable),0.36602860586437375,-1.352220852222079,-0.2924304186763504,1.7124071475513616
1d2732ef8321502ee8488e8bed1ab8cd,14,0.2857142857142857,1.8050369548337648,0.7142857142857143,-2.3939962473628333,0.14583844638293467,1.0,1.7274401472660244,4.418840607796598,82.0,1,불안정형 (Volatile),0.34346675377331204,3.4728162413754493,-1.0217399334660797,2.8379613407402924
1d29dfba02015238dfbe2449a5eaa361,16,0.5,1.116213945935389,0.5,2.5299953917522666,0.42644550476049925,0.2903556466708318,1.3767078722997128,3.6712245188752153,38.3,1,불안정형 (Volatile),0.04319652025967945,1.8728133457324276,-1.1446037298200737,3.2676571491679796
1d8dbc4f32378d715c717c1c1fc57bae,16,1.0,0.47825042134449003,0.0,-0.15027089240870414,0.008195170199252517,0.8030642697475809,1.793103448249268,6.5530418029639845,700.374375,0,안정형 (Stable),0.3845818940918876,-1.9066734699549523,-1.0163384968731028,1.652953729331283
1da3aeb70d7989d1e6d9b0e887f97c23,18,1.0,0.477437948223269,0.0,0.567223400955423,0.11726021195307573,0.09606919264378552,2.0972427248175975,6.181804794026843,482.8644444444444,0,안정형 (Stable),0.28275881710954026,-1.7653522934965242,-0.33625708500088425,1.493819204435837
1eade46fba20122dc4aefb379f8c636b,18,0.8333333333333334,1.0729127532643927,0.16666666666666666,2.219822749118854,0.3556182549366933,0.16870328396318213,7.598125920446608,5.313033550383717,201.96500000000003,2,성장형 (Growth),0.13879129504306845,-0.05075870899930037,1.346950126290573,2.2928476767337083
1f1bb1f0859883505541bdd6606193e5,16,0.8125,0.8497370774327166,0.1875,0.40398435933053356,0.018761991474567776,0.412298893191633,2.7730389109365747,6.911301483758794,1002.5525,0,안정형 (Stable),0.413065149279093,-0.6874104572481833,-0.42935099242782987,0.9276234994560082
1f50f920176fa81dab994f9023523100,17,1.0,0.7140300573340315,0.0,0.2510461269877063,0.01026567385614225,0.6524904209257364,2.9109817705911456,8.744307296696679,6273.865294117647,0,안정형 (Stable),0.28250713277311296,-2.3429679213075527,-0.23896107683235845,2.249217072061015
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,14,0.21428571428571427,1.9422642753880497,0.7857142857142857,-0.045523186842529983,4.554555137283474e-05,0.9999999999999998,1.3573232322375426,3.6631952786589794,37.98571428571428,1,불안정형 (Volatile),0.3920968015394757,4.273159732502007,-1.7642136827839667,2.733231833817371
