seller_id,type,mean_rev,operating_profit_mean,coverage_ratio,tier
k_165fc07b_1,stable,701.2232055664062,70.12232055664063,0.5469333168757556,C_부적합
k_1660ad78_0,stable,184.1365509033203,18.413655090332032,0.14362105210460988,C_부적합
k_1660ad78_1,stable,212.4949493408203,21.249494934082033,0.1657397623748696,C_부적합
k_17306570_0,stable,580.9454956054688,58.09454956054688,0.45312026800208155,C_부적합
k_17306570_1,stable,650.7393188476562,65.07393188476563,0.5075573815206741,C_부적합
k_1771297a_0,decline,113.86566162109375,11.386566162109375,0.08881184121448697,C_부적합
k_1771297a_1,stable,127.6760482788086,12.76760482788086,0.09958353348319833,C_부적합
k_1782ce2d_0,stable,241.14678955078125,24.114678955078126,0.1880873485303652,C_부적합
k_1782ce2d_1,seasonal,145.35150146484375,14.535150146484376,0.1133698630877808,C_부적합
k_17908cf9_0,seasonal,216.532470703125,21.653247070312503,0.16888890936988146,C_부적합
k_17908cf9_1,stable,255.1855926513672,25.51855926513672,0.19903719885450993,C_부적합
k_17a053fc_0,growth,2572.555908203125,257.25559082031253,2.0065173607387297,A_적합
k_17a053fc_1,stable,2096.592041015625,209.65920410156252,1.6352796513654357,B_경계
k_17ca9b9e_0,stable,926.4905395507812,92.64905395507813,0.7226351607135023,C_부적합
k_17ca9b9e_1,stable,917.8583984375,91.78583984375001,0.7159023464920834,C_부적합
k_17e34d82_0,stable,1657.13037109375,165.71303710937502,1.292512573975314,B_경계
k_17e34d82_1,stable,2051.98046875,205.19804687500002,1.6004839472350052,B_경계
k_17f51e71_0,stable,1782.4417724609375,178.24417724609376,1.390251752952919,B_경계
k_17f51e71_1,stable,1511.8798828125,151.18798828125,1.1792214981768192,B_경계
k_1835b56c_0,stable,1920.3828125,192.03828125,1.4978416757663209,B_경계
k_1835b56c_1,stable,2050.4609375,205.04609375,1.5992987578972,B_경계
k_1838dd9b_0,stable,332.6050109863281,33.260501098632815,0.25942205053141576,C_부적합
k_1838dd9b_1,stable,431.4668884277344,43.14668884277344,0.33653138478101113,C_부적합
k_184a67a8_0,seasonal,59.91044235229492,5.991044235229492,0.04672836935675448,C_부적합
k_184a67a8_1,other,55.53920364379883,5.553920364379883,0.043318932722719625,C_부적합
k_18a349e7_0,growth,882.5146484375,88.25146484375,0.6883352690410264,C_부적합
k_18a349e7_1,stable,684.154052734375,68.4154052734375,0.5336198835772366,C_부적합
k_1900267e_0,stable,1602.9234619140625,160.29234619140627,1.2502327914468938,B_경계
k_1900267e_1,stable,1432.3851318359375,143.23851318359377,1.1172179485499865,B_경계
k_1a3df491_0,stable,977.8493041992188,97.78493041992188,0.7626934749233435,C_부적합
k_1a3df491_1,stable,1348.49267578125,134.849267578125,1.0517843193052412,B_경계
k_1b4c3a6f_0,stable,908.2112426757812,90.82112426757813,0.708377850928774,C_부적합
k_1b4c3a6f_1,stable,757.7962036132812,75.77962036132813,0.5910585785923729,C_부적합
k_1b7e5006_0,decline,310.9358825683594,31.09358825683594,0.242520772613961,C_부적합
k_1b7e5006_1,stable,243.3905792236328,24.33905792236328,0.18983743797179065,C_부적합
k_1b938a7e_0,stable,529.7893676757812,52.978936767578126,0.4132200044269411,C_부적합
k_1b938a7e_1,stable,488.1913146972656,48.819131469726564,0.3807747560231383,C_부적합
k_1bb2bdb9_0,growth,556.6260375976562,55.66260375976563,0.43415181155733273,C_부적합
k_1bb2bdb9_1,stable,633.5046997070312,63.35046997070313,0.494114889405687,C_부적합
k_1c5e4e49_0,stable,536.0016479492188,53.60016479492188,0.41806539891523187,C_부적합
k_1c5e4e49_1,stable,594.6710815429688,59.46710815429688,0.4638258182224232,C_부적합
k_1c68394e_0,stable,1388.7760009765625,138.87760009765626,1.0832041190051964,B_경계
k_1c68394e_1,stable,1333.6588134765625,133.36588134765626,1.0402143463665567,B_경계
k_1caf2832_0,stable,166.45811462402344,16.645811462402346,0.1298323957756988,C_부적합
k_1caf2832_1,stable,144.97496032714844,14.497496032714844,0.11307617216063368,C_부적합
k_1ce3ae5a_0,stable,378.0787048339844,37.80787048339844,0.29489018394351796,C_부적합
k_1ce3ae5a_1,stable,319.7104797363281,31.971047973632814,0.24936469833579916,C_부적합
k_1d2732ef_0,decline,67.68209075927734,6.768209075927735,0.05279002477129502,C_부적합
k_1d2732ef_1,seasonal,145.89866638183594,14.589866638183594,0.11379663550568281,C_부적합
k_1d29dfba_0,stable,148.365234375,14.8365234375,0.1157204854340535,C_부적합
k_1d29dfba_1,stable,144.3448028564453,14.434480285644533,0.11258466801064294,C_부적합
k_1d8dbc4f_0,stable,857.866943359375,85.78669433593751,0.6691107896103073,C_부적합
k_1d8dbc4f_1,stable,887.0508422851562,88.70508422851563,0.6918733657945216,C_부적합
k_1da3aeb7_0,stable,633.9891967773438,63.398919677734376,0.4944927827605832,C_부적합
k_1da3aeb7_1,stable,564.0171508789062,56.40171508789063,0.43991666085243447,C_부적합
k_1eade46f_0,stable,558.6087646484375,55.860876464843756,0.4356982798911454,C_부적합
k_1eade46f_1,stable,584.1175537109375,58.411755371093754,0.4555943793081175,C_부적합
k_1f1bb1f0_0,stable,980.0873413085938,98.00873413085938,0.7644390775357568,C_부적합
k_1f1bb1f0_1,stable,781.4840698242188,78.14840698242188,0.6095344121552286,C_부적합
k_1f50f920_0,stable,2268.567138671875,226.85671386718752,1.7694151303891077,B_경계
k_1f50f920_1,stable,3584.409912109375,358.4409912109375,2.795733493572557,A_적합
k_1f7fd2a6_0,volatile,54.45137405395508,5.445137405395508,0.04247045788468534,C_부적합
k_1f7fd2a6_1,seasonal,69.46187591552734,6.946187591552735,0.05417820444234252,C_부적합
k_1f9ab470_0,growth,1019.93798828125,101.99379882812501,0.7955214010461352,C_부적합
k_1f9ab470_1,stable,1063.45849609375,106.34584960937501,0.8294661072410499,C_부적합
k_2089a6d6_0,stable,587.9580078125,58.79580078125,0.45858981968060214,C_부적합
k_2089a6d6_1,stable,606.79248046875,60.679248046875,0.4732801501199204,C_부적합
k_20cb7c2f_0,stable,126.2413330078125,12.624133300781251,0.09846449809516614,C_부적합
k_20cb7c2f_1,stable,166.91322326660156,16.691322326660156,0.13018736702800215,C_부적합
k_20d83f3e_0,stable,300.5939636230469,30.05939636230469,0.2344543823594469,C_부적합
k_20d83f3e_1,stable,365.7629699707031,36.576296997070315,0.285284275774669,C_부적합
k_2138ccb8_0,stable,797.19677734375,79.71967773437501,0.6217898583135092,C_부적합
k_2138ccb8_1,stable,940.3146362304688,94.03146362304688,0.7334175463930026,C_부적합
k_218d46b8_0,stable,1854.7841796875,185.47841796875002,1.4466766864421652,B_경계
k_218d46b8_1,stable,2059.909423828125,205.9909423828125,1.6066682971906443,B_경계
k_2199e7fe_0,stable,409.8036804199219,40.98036804199219,0.31963472460800396,C_부적합
k_2199e7fe_1,stable,262.4737243652344,26.247372436523438,0.2047217255793108,C_부적합
k_229c3efb_0,stable,729.6259155273438,72.96259155273438,0.569086588820953,C_부적합
k_229c3efb_1,stable,744.2387084960938,74.42387084960937,0.5804841342298523,C_부적합
k_232a6014_0,stable,277.1870422363281,27.718704223632812,0.2161976774325935,C_부적합
k_232a6014_1,stable,333.0802917480469,33.30802917480469,0.2597927554387699,C_부적합
k_23613d49_0,stable,315.16064453125,31.516064453125,0.24581596172782932,C_부적합
k_23613d49_1,stable,289.1650085449219,28.916500854492188,0.22554013613986573,C_부적합
k_23d7c96d_0,stable,913.8543090820312,91.38543090820313,0.7127792754715164,C_부적합
k_23d7c96d_1,stable,910.55126953125,91.05512695312501,0.7102030025202792,C_부적합
k_244c2f1b_0,stable,448.756591796875,44.8756591796875,0.35001684096160596,C_부적합
k_244c2f1b_1,stable,368.6742858886719,36.86742858886719,0.2875550159025598,C_부적합
k_2528513d_0,stable,1439.6611328125,143.96611328125002,1.122893013659231,B_경계
k_2528513d_1,stable,1944.5933837890625,194.45933837890627,1.5167252037977246,B_경계
k_252e7623_0,volatile,23.72947120666504,2.372947120666504,0.018508284226398126,C_부적합
k_252e7623_1,volatile,42.91086959838867,4.291086959838867,0.0334692064568978,C_부적합
k_259f7b5e_0,stable,710.9386596679688,71.09386596679688,0.5545110831198571,C_부적합
k_259f7b5e_1,stable,660.6942749023438,66.06942749023438,0.5153219521896449,C_부적합
k_25c5c91f_0,stable,2922.645263671875,292.2645263671875,2.279576681750156,A_적합
k_25c5c91f_1,stable,2662.251708984375,266.2251708984375,2.0764774268655914,A_적합
k_25cf099d_0,stable,232.27728271484375,23.227728271484377,0.18116939608052707,C_부적합
k_25cf099d_1,stable,235.853515625,23.5853515625,0.18395875175493331,C_부적합
k_25e6ffe9_0,stable,588.5267944335938,58.85267944335938,0.45903345638686044,C_부적합
k_25e6ffe9_1,stable,684.1720581054688,68.41720581054688,0.5336339272330307,C_부적합
k_26223717_0,stable,97.89544677734375,9.789544677734376,0.07635554697554306,C_부적합
k_26223717_1,volatile,69.97734069824219,6.997734069824219,0.05458025169506449,C_부적합
k_26d8a1c7_0,stable,564.1767578125,56.417675781250004,0.44004114953006784,C_부적합
k_26d8a1c7_1,stable,510.1592102050781,51.01592102050782,0.39790906341555116,C_부적합
k_270297ea_0,stable,685.5443725585938,68.55443725585938,0.5347042918326135,C_부적합
k_270297ea_1,stable,611.2702026367188,61.12702026367188,0.47677264069629416,C_부적합
k_2709af95_0,stable,139.32537841796875,13.932537841796876,0.1086696657187183,C_부적합
k_2709af95_1,stable,133.2665252685547,13.326652526855469,0.10394393983975873,C_부적합
k_282f23a9_0,stable,662.5806884765625,66.25806884765625,0.5167932988663618,C_부적합
k_282f23a9_1,stable,712.5259399414062,71.25259399414062,0.5557491146879388,C_부적합
k_28ea411b_0,stable,144.54222106933594,14.454222106933594,0.11273864836544414,C_부적합
k_28ea411b_1,other,146.7990264892578,14.679902648925783,0.11449888970381235,C_부적합
k_2a1348e9_0,decline,188.83203125,18.883203125,0.14728338760627097,C_부적합
k_2a1348e9_1,seasonal,175.08624267578125,17.508624267578124,0.1365620799280721,C_부적합
k_2a5b78b4_0,growth,1865.9923095703125,186.59923095703127,1.4554186955544128,B_경계
k_2a5b78b4_1,stable,1844.083984375,184.4083984375,1.438330851240153,B_경계
k_2a6fbeaa_0,stable,246.9476318359375,24.69476318359375,0.19261183358235512,C_부적합
k_2a6fbeaa_1,stable,229.1208953857422,22.91208953857422,0.17870750751559333,C_부적합
k_2b1a40c1_0,stable,524.4251708984375,52.442517089843754,0.40903608992936397,C_부적합
k_2b1a40c1_1,stable,734.5339965820312,73.45339965820312,0.5729147465736145,C_부적합
k_2b3e4a2a_0,stable,1226.3646240234375,122.63646240234375,0.9565280586720517,C_부적합
k_2b3e4a2a_1,stable,1248.5426025390625,124.85426025390626,0.9738262245839346,C_부적합
k_2be17df1_0,stable,198.785400390625,19.8785400390625,0.15504672052930737,C_부적합
k_2be17df1_1,stable,221.4862060546875,22.14862060546875,0.17275267612096365,C_부적합
k_2d50d628_0,stable,402.115966796875,40.2115966796875,0.3136385358372007,C_부적합
k_2d50d628_1,stable,349.9596252441406,34.99596252441406,0.272958135281289,C_부적합
k_2dee2ce6_0,stable,691.7107543945312,69.17107543945313,0.5395138869000322,C_부적합
k_2dee2ce6_1,stable,753.5338745117188,75.35338745117188,0.5877340882237881,C_부적합
k_2e1c9f22_0,stable,1074.419189453125,107.44191894531251,0.8380151231987559,C_부적합
k_2e1c9f22_1,stable,1055.4566650390625,105.54566650390626,0.8232249161836538,C_부적합
k_2e3be8a9_0,stable,253.3365020751953,25.333650207519533,0.19759496301005797,C_부적합
k_2e3be8a9_1,stable,257.1200866699219,25.71200866699219,0.20054604685275867,C_부적합
k_2e90cb16_0,stable,975.4203491210938,97.54203491210939,0.760798961953899,C_부적합
k_2e90cb16_1,stable,1057.3087158203125,105.73087158203126,0.8246694609003296,C_부적합
k_2f73e04d_0,seasonal,135.52899169921875,13.552899169921876,0.10570859659871987,C_부적합
k_2f73e04d_1,volatile,92.92745971679688,9.292745971679688,0.07248066431385763,C_부적합
k_30780969_0,stable,1048.45361328125,104.84536132812501,0.8177627433751268,C_부적합
k_30780969_1,stable,755.9329223632812,75.59329223632812,0.5896052744429305,C_부적합
k_30a2f535_0,stable,410.79296875,41.079296875000004,0.32040634018407305,C_부적합
k_30a2f535_1,stable,392.4201965332031,39.24201965332031,0.3060761224032471,C_부적합
k_31344c16_0,stable,554.1465454101562,55.41465454101563,0.4322178811404385,C_부적합
k_31344c16_1,stable,375.923828125,37.5923828125,0.2932094439786288,C_부적합
k_318f287a_0,stable,266.3380432128906,26.633804321289062,0.20773577974642432,C_부적합
k_318f287a_1,stable,265.5377197265625,26.55377197265625,0.20711155114777513,C_부적합
k_31ae0774_0,stable,571.8604736328125,57.186047363281254,0.4460342201332287,C_부적합
k_31ae0774_1,other,317.2315368652344,31.72315368652344,0.24743119636942076,C_부적합
k_31da954d_0,stable,623.171142578125,62.317114257812506,0.48605502112013493,C_부적합
k_31da954d_1,stable,512.705810546875,51.270581054687504,0.39989533620378676,C_부적합
k_33576ec5_0,stable,444.3089294433594,44.43089294433594,0.3465477961495666,C_부적합
k_33576ec5_1,stable,299.8234558105469,29.982345581054688,0.23385340910268065,C_부적합
k_3361277d_0,stable,230.9412841796875,23.09412841796875,0.18012735682059705,C_부적합
k_3361277d_1,stable,275.6044616699219,27.56044616699219,0.2149633114967022,C_부적합
k_33a17d60_0,stable,864.9829711914062,86.49829711914063,0.6746610804082414,C_부적합
k_33a17d60_1,stable,972.59326171875,97.259326171875,0.7585939175717572,C_부적합
k_33ac3e28_0,stable,374.1675109863281,37.416751098632815,0.29183956866572663,C_부적합
k_33ac3e28_1,stable,532.46630859375,53.246630859375,0.4153079390014429,C_부적합
k_33cbda87_0,seasonal,97.36450958251953,9.736450958251954,0.07594143169996063,C_부적합
k_33cbda87_1,stable,77.47428131103516,7.747428131103516,0.060427643172166874,C_부적합
k_343e7164_0,stable,139.48245239257812,13.948245239257814,0.10879217876341793,C_부적합
k_343e7164_1,stable,149.765625,14.9765625,0.1168127486155526,C_부적합
k_34d1ca11_0,stable,840.440673828125,84.0440673828125,0.6555188158709344,C_부적합
k_34d1ca11_1,stable,921.6365356445312,92.16365356445313,0.718849181533836,C_부적합
k_3586b858_0,stable,177.284912109375,17.728491210937502,0.13827697692018953,C_부적합
k_3586b858_1,stable,204.0869903564453,20.40869903564453,0.1591818035694917,C_부적합
k_35fb5114_0,stable,123.108154296875,12.310815429687501,0.09602071156452305,C_부적합
k_35fb5114_1,volatile,67.55557250976562,6.755557250976563,0.0526913442865343,C_부적합
k_36a968b5_0,stable,554.1234741210938,55.412347412109376,0.4321998862187768,C_부적합
k_36a968b5_1,stable,604.7168579101562,60.47168579101563,0.4716612260433322,C_부적합
k_373ee4a3_0,stable,195.8990936279297,19.58990936279297,0.1527954868012867,C_부적합
k_373ee4a3_1,stable,197.53968811035156,19.753968811035158,0.15407510187220308,C_부적합
k_37515688_0,stable,577.7533569335938,57.77533569335938,0.45063049444941405,C_부적합
k_37515688_1,stable,457.8764343261719,45.78764343261719,0.3571300478325964,C_부적합
k_376a8917_0,stable,644.6862182617188,64.46862182617188,0.5028361424707267,C_부적합
k_376a8917_1,stable,656.9857788085938,65.69857788085938,0.5124294351521673,C_부적합
k_3785b653_0,stable,214.6286163330078,21.462861633300783,0.16740395938928931,C_부적합
k_3785b653_1,stable,207.7555694580078,20.775556945800783,0.16204318653615774,C_부적합
k_37be5a7c_0,stable,850.8809204101562,85.08809204101563,0.6636618987677687,C_부적합
k_37be5a7c_1,stable,1339.2484130859375,133.92484130859376,1.0445740683924323,B_경계
k_38102b03_0,stable,88.03507232666016,8.803507232666016,0.06866474715440306,C_부적합
k_38102b03_1,stable,78.06034851074219,7.8060348510742195,0.06088475821756664,C_부적합
k_381c83fd_0,stable,707.8732299804688,70.78732299804688,0.5521201388194904,C_부적합
k_381c83fd_1,stable,700.377197265625,70.0377197265625,0.5462734554758794,C_부적합
k_38874e32_0,stable,419.6120300292969,41.96120300292969,0.327284946594881,C_부적합
k_38874e32_1,other,302.9193115234375,30.29193115234375,0.2362680848010588,C_부적합
k_38e679b9_0,stable,257.2730407714844,25.72730407714844,0.2006653465185901,C_부적합
k_38e679b9_1,stable,311.5983581542969,31.159835815429688,0.24303748393596197,C_부적합
k_391fc663_0,stable,1584.0130615234375,158.40130615234375,1.2354832396251754,B_경계
k_391fc663_1,growth,1685.3587646484375,168.53587646484377,1.3145298842901783,B_경계
