seller_id,active_cv,active_trend_slope,active_trend_r2,seasonality_strength,active_zero_ratio,global_zero_ratio,log_avg_active_rev,spike_ratio,active_months_ratio,n_active,mean_active_rev,cluster,seller_type,dist_to_center,pca1,pca2
054694fa03fe82cec4b7551487331d74,1.186989174121263,-0.12368012482750054,0.23070937791700002,0.7781231886250388,0.375,0.5833333333333334,6.251675051590951,4.701850086198296,0.4166666666666667,16,517.88125,0,불안정형 (Volatile),2.3717474544556656,1.4693158344093107,1.2977626267029903
056b4ada5bbc2c50cc7842547dda6b51,0.6295372728035158,0.16625682186808902,0.4649698501203469,0.999999999988285,0.0,0.625,7.212982530649667,2.275782978497401,0.375,9,1355.9333333333334,3,성장형 (Growth),1.8345481665011851,-1.7803777490856811,0.14900588693304717
058cb5aeb36d7c0fcae20fc85d5e0a59,1.3522982975440494,0.12903116299921824,0.10849232400865817,0.9999999999282055,0.5,0.75,4.6443908991413725,4.6504854364417,0.25,12,103.0,0,불안정형 (Volatile),0.8688308275925496,2.3235225552475236,-0.5911899846753976
058fd0aa2bfdb2274e05e1ae971dabb6,0.8155534258761811,-0.002291421078391487,7.894142736894842e-05,0.9999999999821352,0.0,0.5416666666666666,6.532850236908651,3.1004384163576937,0.4583333333333333,11,686.3545454545455,1,계절형 (Seasonal),1.252205453124427,-0.6665090826756317,0.8480197468975978
05a940b4ecae36cadfd8e93bd9c43257,1.032409127309465,0.02289495858502965,0.002581875860983475,0.9999999998885216,0.25,0.75,4.47605758752528,2.8991512009323377,0.25,8,86.8875,1,계절형 (Seasonal),1.5531076797191796,0.7788122679641691,-0.6314311325028925
05d2173d43ea568aa0540eba70d2ca76,0.966507731119825,0.003247132230372618,0.00013450674887970215,0.9999999999784435,0.08333333333333333,0.5416666666666666,6.1758083633118845,3.1358309343995483,0.4583333333333333,12,479.97166666666664,1,계절형 (Seasonal),1.1102219459787186,-0.15173203684926007,0.7083979360896966
05f51e13da97139648b8125c31e5f51b,0.9690696532472433,-0.21737428350782814,0.3354401785729132,0.9999999999929108,0.2222222222222222,0.7083333333333334,7.283853366457489,2.7230813621780645,0.2916666666666667,9,1455.5900000000001,1,계절형 (Seasonal),1.9061795756448416,-0.4164922602382745,-0.01717415112408586
05feb94f19d094d4b0f9281f0b1d4c99,0.425721664697061,0.022773441676297003,0.01144631849698477,0.9999999999824198,0.14285714285714285,0.75,7.198290420416324,1.2633379664184292,0.25,7,1336.142857142857,1,계절형 (Seasonal),1.7231669283205777,-1.5788735210635843,-0.003228453166697399
05ff92fedb5be47920fea08e501238b9,0.9149014766589557,0.015896455834774847,0.013283258824054489,0.5488159737655343,0.17391304347826086,0.20833333333333334,6.829040457393447,3.8314596264979883,0.7916666666666666,23,923.3034782608697,2,안정형 (Stable),1.7486293334734209,0.37207795764202073,3.902574657157871
062ce95fa2ad4dfaedfc79260130565f,0.8490981989874361,-0.002882031260411101,7.680513835681287e-05,0.9999999999858279,0.0,0.625,6.72384579543289,2.8767365056946823,0.375,9,831.011111111111,1,계절형 (Seasonal),1.1367191293564234,-0.720012180300619,0.6065808728447831
06532f10282704ef4c69168b914b77be,1.012046513313872,-0.27201132629585956,0.2106977162753398,0.9999999999939677,0.16666666666666666,0.7916666666666666,7.401836494329847,3.070833693681363,0.20833333333333334,6,1637.9916666666668,1,계절형 (Seasonal),1.994184566021279,-0.2588162378775882,-0.039273053386433915
06579cb253ecd5a3a12a9e6eb6bf8f47,0.5788665931884053,-0.06861963514775116,0.19672876751058965,0.8780099561416838,0.0,0.4583333333333333,5.86894917775689,2.3209225268557963,0.5416666666666666,13,352.8769230769231,1,계절형 (Seasonal),1.69327776315567,-1.1738363302899868,1.0826733512728604
066a6914e1ebf3ea95a216c73a986b91,1.1804047860305722,-0.040309787293303936,0.05131115209398991,0.7176970081252553,0.17391304347826086,0.20833333333333334,5.967191900667307,4.552014318167947,0.7916666666666666,23,389.4078260869565,2,안정형 (Stable),1.6081733866596128,1.0204430959046598,3.007546109783016
0691148aee60ca47977c187804f935ae,0.9495516363685061,0.018237967894384307,0.0030434745129904483,0.9999999999820546,0.0,0.5833333333333334,6.376473514426533,3.5478170778690368,0.4166666666666667,10,586.8509999999999,1,계절형 (Seasonal),1.3232305356402887,-0.2794876998274768,0.7287989973737857
0692610d8abe24f287e9fae90ea0bbee,0.5210430197229765,-0.3320018391289151,0.2706715161616751,0.9999999996690797,0.0,0.875,4.077480945134552,1.6466463587022278,0.125,3,57.99666666666667,1,계절형 (Seasonal),2.5102202734329944,-1.022231337088453,-1.5412592156852998
06a2c3af7b3aee5d69171b0e14f0ee87,0.6301516732653385,0.24276008162808974,0.7791546475505903,0.9999999999964831,0.0,0.6666666666666666,8.41477223989206,1.9704437755199147,0.3333333333333333,8,4512.2474999999995,3,성장형 (Growth),2.5820656180589854,-2.4627009218959155,-0.0022506048513295887
06bb3a2fe5e7b7a845b13e8fb91bd944,0.8296876536014274,-0.11906990670874196,0.20595615326359135,0.9999999999136956,0.09090909090909091,0.5833333333333334,4.946300388591251,2.9945514550092107,0.4166666666666667,11,139.65363636363637,1,계절형 (Seasonal),1.1330483541607286,-0.19923248460373008,-0.0800314454512018
06df0c10d34e459d9672bc77388742eb,0.5321156387404194,-0.043320207906470405,0.019331066596844942,0.9999999999875681,0.0,0.75,7.321629376671678,1.780154355004762,0.25,6,1511.6666666666667,1,계절형 (Seasonal),1.6386712651819884,-1.6475803397130901,0.18433548599329083
06e5eefc71ec47ae763c5c6f8db7064f,0.8201333186725823,0.1358978981146139,0.6589732863279927,0.5176245327868187,0.058823529411764705,0.3333333333333333,7.150270915095416,2.4064762407848104,0.6666666666666666,17,1273.4511764705883,2,안정형 (Stable),2.8162585297213463,-1.1502649261014537,2.884867582956168
07017df32dc5f2f1d2801e579548d620,2.4513413786208047,-0.20390777148411743,0.16606236009589448,0.5741157557644703,0.8235294117647058,0.875,4.037348764917152,9.330610992629394,0.125,17,55.67588235294118,0,불안정형 (Volatile),5.220636893207416,6.877134073601539,1.003804835810941
070d165398b553f3b4b851c216b8a358,0.8083529336111397,0.132470848209253,0.3759816352042004,1.0404106685643049,0.07692307692307693,0.5,5.550622329728256,2.6125040125947296,0.5,13,256.3976923076923,1,계절형 (Seasonal),1.603506576724887,-0.8075428538722784,-0.005860921988075727
0725b8c0f3f906e58f70cbe76b7c748c,2.282312541673097,0.022774004478727353,0.0033107029783637837,0.6027766192706958,0.65,0.7083333333333334,4.692044886971314,8.612550426680064,0.2916666666666667,20,108.076,0,불안정형 (Volatile),4.310142371622509,5.804154424752478,1.8259423975209266
0747d5bb69f0586cc869d8af4c50f93e,0.8871741562726079,-0.04186802972810371,0.014847591978871746,0.999999999685732,0.3333333333333333,0.75,3.6073078004201244,2.5232342000399908,0.25,9,35.86666666666666,1,계절형 (Seasonal),2.162865235231098,0.8841653036073591,-1.0278963658659828
0761743cbffb25d7148189e9f1a5f03a,1.1302295675422378,-0.6786069650615908,0.45062295336084796,0.999999999853271,0.25,0.875,4.115779842942166,2.9154228850886525,0.125,4,60.3,1,계절형 (Seasonal),3.774764626595189,0.7658427458808729,-1.6703724932168071
077c5fae4bea9500e3737b16f71b9d3a,2.382552408610353,0.36159346237848755,0.19002474707038358,0.9999999996070056,0.6,0.8333333333333334,2.457877977400081,8.089887632874635,0.16666666666666666,10,10.680000000000001,0,불안정형 (Volatile),3.984562600157347,5.653154257385744,-1.1486565477334805
0791d9fc1e30678ecf03d3e55fa108d3,0.44631569829996126,-0.13895486935371892,0.06462074434940238,0.9999999999201699,0.0,0.875,5.640724338689064,1.610451306355922,0.125,3,280.6666666666667,1,계절형 (Seasonal),1.6166827167442142,-1.376807342281042,-0.8337421011268034
079d295dcbf06ee8bb1b65ba964eb2b6,0.8488643387270022,-0.07944460348587651,0.005839302398006851,0.9999999998988225,0.0,0.875,4.765870796679082,2.19696535910132,0.125,3,116.43333333333334,1,계절형 (Seasonal),1.5331385268526139,-0.37260538421561146,-0.9210305759646709
07bf9669d84d1f11be443a9dd938f698,1.3429468375876457,0.033068362477148054,0.012884473351916708,0.9710899112504207,0.375,0.5833333333333334,4.718498871295094,4.756756756328221,0.4166666666666667,16,111.0,0,불안정형 (Volatile),1.2609750950184455,2.0716525199671283,0.29385623972835617
07de60b03d150fb3ea09eab5da5e4c8b,1.0294468631222695,0.07616663685903942,0.028739618157575517,0.9999999998919321,0.375,0.7916666666666666,4.509622477976175,3.1995549989487353,0.20833333333333334,8,89.88750000000002,0,불안정형 (Volatile),1.8577963492227585,1.1808162519622936,-0.823891794929334
080102cd0a76b09e0dcf55fcacc60e05,0.770808589226049,0.16756680821543957,0.7679558786329667,0.7063905562710056,0.07142857142857142,0.4583333333333333,5.996212187776885,2.7522329023927536,0.5416666666666666,14,400.9035714285714,2,안정형 (Stable),2.7802266139609735,-0.9922545330745844,1.2396284712448875
080199a181c46c657dc5aa235411be3b,0.6637514004806955,-0.06725939908548594,0.12236292680020293,0.9999999999875353,0.0,0.5,7.098113896350294,2.079006080980028,0.5,12,1208.6833333333334,1,계절형 (Seasonal),1.5535748462195276,-1.4896477212800088,0.8793330923170434
08061dc0fc165ed41288cc7acde738ee,1.7977743328778917,-0.06058158315466603,0.007570413934083695,0.9999999995956227,0.5555555555555556,0.8333333333333334,2.691619659706114,5.743134083062341,0.16666666666666666,9,13.755555555555556,0,불안정형 (Volatile),1.9754993551941167,4.0866795528726,-1.2163119464894039
08084d990eb3f53af056ccbc1730c8a7,1.1457894865746334,0.10946308722775189,0.0365078040177673,0.9999999998359913,0.2857142857142857,0.7916666666666666,3.9929444477803715,3.5591946302036406,0.20833333333333334,7,53.21428571428572,0,불안정형 (Volatile),1.8414756408367854,1.3525199762481592,-0.8806566077229219
081acf3de680d554796c9cf041be7bc2,1.020144101563451,0.21176360106753678,0.17236122532128173,0.9999999999570414,0.42857142857142855,0.8333333333333334,5.434532654301717,2.628998935588787,0.16666666666666666,7,228.18571428571428,1,계절형 (Seasonal),2.0686131532846095,0.7371534472999189,-0.934605795777991
082e0bf4cb865a6533b1e8e498cc0255,1.1679081788330061,0.0864515506634304,0.054793390620718474,0.9999999999545721,0.36363636363636365,0.7083333333333334,5.244293073649255,3.326050257866268,0.2916666666666667,11,188.4818181818182,0,불안정형 (Volatile),1.7314844295316583,1.1390973506800093,-0.31207626685242607
085f6f7e049c996695fb2074fe38d45e,0.7922082706408906,0.1113294040456674,0.02468601777119939,0.99999999983467,0.0,0.8333333333333334,4.3483405770190755,2.2370661424705873,0.16666666666666666,4,76.35000000000001,1,계절형 (Seasonal),1.6558716924074164,-0.3883723420369272,-0.9266215449950144
08633c14ef2db992c11f840f04fad4cd,0.6445094105160023,0.07534044974598318,0.09109753633575966,0.9999999999817326,0.0,0.625,6.7456676290189925,2.117813272609578,0.375,9,849.3666666666668,1,계절형 (Seasonal),1.125962760153411,-1.3598872879188275,0.39914624473599986
0873d9f8f36123f8d910f4760e788cfb,0.3230088575099266,0.2042300762899958,0.4997128862033718,0.9999999999829559,0.0,0.8333333333333334,7.505160811668796,1.3597409157336997,0.16666666666666666,4,1816.3975,3,성장형 (Growth),1.9348866024780438,-2.546389352213886,-0.6346041517632717
0885aaf116795758dfeb5f1032487bcd,0.7943920277157607,0.1858050600378056,0.36471536567991114,0.9999999999559698,0.1111111111111111,0.6666666666666666,5.659133722987319,2.6551241691970926,0.3333333333333333,9,285.9,1,계절형 (Seasonal),1.3584270121398123,-0.649377416182369,-0.3588502768449368
0887a9f087bcd5d9f6642b52f897fc6c,0.7363609179953815,-0.20173568817653986,0.30022302648409566,0.9999999999421059,0.0,0.7083333333333334,5.4620141735042855,2.660170523638117,0.2916666666666667,7,234.57142857142858,1,계절형 (Seasonal),1.33794458220746,-0.8295219087958604,-0.44014877093591026
08ad4ac1388e4420ca531c3edfc46198,0.5177462658395303,-0.4120566735296376,0.4222685089983021,0.9999999997385459,0.0,0.875,4.3157977968667804,1.690325782642768,0.125,3,73.87333333333333,3,성장형 (Growth),2.425483354418328,-1.1910495945302486,-1.6343259087945077
08d0949a9a17c027262db1f3c450c26c,1.25128902582919,0.050096762823017206,0.02244047735085363,1.0062249943713577,0.46153846153846156,0.7083333333333334,3.257504646912163,4.27062807710843,0.2916666666666667,13,24.984615384615385,0,불안정형 (Volatile),1.4900821807646576,2.3698530485555294,-0.8497469230808609
08d2d642cf72b622b14dde1d2f5eb2f5,1.4597663299729917,0.0666776677587079,0.020863833916259747,0.9999999999171018,0.2727272727272727,0.6666666666666666,4.426478397244716,4.17249724922005,0.3333333333333333,11,82.63636363636364,0,불안정형 (Volatile),1.455594643869869,1.8180456864716228,-0.19945686074148614
093805f8f2aeb63881444571e1f48f30,1.1121173087842544,-0.025156130110514176,0.00149235884082059,0.9999999999556246,0.0,0.75,5.316312806308512,3.2852219542872425,0.25,6,202.6316666666667,1,계절형 (Seasonal),1.3593676033705593,0.1768805082332037,-0.16666900400628645
094ced053e257ae8cae57205592d6712,0.6653510178358983,-0.42822538176860914,0.5177894200285168,0.9999999999604274,0.0,0.8333333333333334,5.942274302917211,1.9165350183802912,0.16666666666666666,4,379.8,3,성장형 (Growth),2.0776947867551048,-1.4212948858300145,-1.0567499044943434
09883d9ab71c8fe8a9bfc7fc3075b07e,1.0150211535850266,0.06704818423897115,0.022907788191661314,0.9999999997076554,0.5,0.8333333333333334,3.5467396869528134,2.370919880602101,0.16666666666666666,8,33.7,0,불안정형 (Volatile),2.36509452223975,1.448795130776473,-1.4325613540796087
099095b050cfe8eb1ddff5317587e96e,0.933149771647678,-0.08181046955790693,0.051241732312883495,0.9999999999807253,0.3333333333333333,0.75,6.322533322402166,2.7823551511938005,0.25,9,555.9822222222223,1,계절형 (Seasonal),1.3246342005464464,0.3284704208530591,-0.19368467458786656
09f952a5f58d2285b0372551ae8f9b01,0.5344781878095621,0.09466833128708861,0.3738559205724853,0.9999999999810076,0.0,0.5,6.893783121415254,2.0464002029991484,0.5,12,985.125,1,계절형 (Seasonal),1.9233353498799222,-1.8641004228382758,0.5247862521624346
0a85ebe4e328db81ac9109781205e2f7,0.9223696235668553,0.7340619852831822,0.7917088453385517,0.9999999999350703,0.25,0.875,5.123815158806214,2.388980386142298,0.125,4,166.975,3,성장형 (Growth),3.330452862249531,-0.46293558693089853,-1.7714691522831383
0aa2205ca24f113f4658a5c536667426,0.9304667901874307,-0.21324881683791172,0.10505131714291616,0.9999999999341157,0.4,0.875,5.100622239687414,2.4752948675562583,0.125,5,163.124,1,계절형 (Seasonal),2.01849752975029,0.7128531341718605,-1.128848860531463
0ac4201fda2c68ebc0e47cb9423cf3c9,1.96974520445835,0.11253211746113494,0.04569418269298056,1.039218074051073,0.38461538461538464,0.6666666666666666,4.8674634420173835,7.124308238558417,0.3333333333333333,13,128.99076923076925,0,불안정형 (Volatile),2.3306799329587413,3.666563225449045,0.10170137813967121
0ad80de75c811326389cfb1daba7d45e,0.597882103119739,-0.27316130811996236,0.26092595012262687,0.999999999953841,0.0,0.8333333333333334,5.895366557062645,1.958603560039779,0.16666666666666666,4,362.35,1,계절형 (Seasonal),1.7032490278294405,-1.2823898186742875,-0.7813117707153903
0adac9fbd9a2b63cccaac4f8756c1ca8,1.0739207873204972,0.02060700164020691,0.012242687476057428,1.0770884966750638,0.05,0.20833333333333334,6.657856990359107,4.466485833233063,0.7916666666666666,20,777.88,1,계절형 (Seasonal),3.0010820291968865,0.05508633783209692,1.8256474916944694
0aea4c6ae1505b3228ddf3dd7822ee5b,0.480119772790764,0.07825423170544515,0.10626162948360118,0.9999999998978949,0.14285714285714285,0.75,5.3229472594015315,1.5882373538169936,0.25,7,203.98714285714286,1,계절형 (Seasonal),1.135206855024849,-1.008791203505205,-0.6401430321605114
0afccdb8a34ee5c79f7c06faf2b4d56e,0.9816046915151262,-0.16461827644233146,0.39374122259090827,0.8141400177026219,0.23076923076923078,0.5833333333333334,4.523960130562548,3.286184210165988,0.4166666666666667,13,91.20000000000003,1,계절형 (Seasonal),2.482703970320574,0.5838380429429255,0.31970136242567104
0b0ddbc7b9d9584f442c7ac92b0ff6c9,0.7223654506511478,0.2398825489076518,0.13784575297499993,0.9999999999609153,0.25,0.875,5.872652857568554,1.9763121487908661,0.125,4,354.19,1,계절형 (Seasonal),1.6084697544265762,-0.41834197579298965,-0.9036881199348685
0b18d63d0cd1d723567903fd34a07df2,1.748834224266368,-0.05593820709163248,0.019097941983652205,1.078710212780058,0.6,0.75,4.726289871055602,5.754227894655313,0.25,15,111.876,0,불안정형 (Volatile),1.5707634843631508,3.5146060659071625,-0.6812755199763473
